발전원,지역구분,시도구분,개수,용량,지역개수,지역용량,연도
태양광,전북특별자치도,남원시,457,46947.86,3564.0,307391.57,2023
태양광,전북특별자치도,무주군,167,11018.89,3564.0,307391.57,2023
태양광,전북특별자치도,부안군,58,4053.1,3564.0,307391.57,2023
태양광,전북특별자치도,순창군,186,20606.97,3564.0,307391.57,2023
태양광,전북특별자치도,완주군,317,31497.2,3564.0,307391.57,2023
태양광,전북특별자치도,익산시,645,56122.67,3564.0,307391.57,2023
태양광,전북특별자치도,임실군,209,18527.72,3564.0,307391.57,2023
태양광,전북특별자치도,장수군,116,2360.06,3564.0,307391.57,2023
태양광,전북특별자치도,전주시 덕진구,77,5324.7,3564.0,307391.57,2023
태양광,전북특별자치도,전주시 완산구,36,1385.9,3564.0,307391.57,2023
태양광,전북특별자치도,정읍시,318,21930.74,3564.0,307391.57,2023
태양광,전북특별자치도,진안군,87,3570.75,3564.0,307391.57,2023
태양광,제주특별자치도,서귀포시,0,0.0,0.0,0.0,2023
태양광,제주특별자치도,제주시,9,1218.35,9.0,1218.35,2023
태양광,충청남도,계룡시,5,345.97,2856.0,221799.13,2023
태양광,충청남도,공주시,222,13742.77,2856.0,221799.13,2023
태양광,충청남도,금산군,220,23021.35,2856.0,221799.13,2023
태양광,충청남도,논산시,462,35610.38,2856.0,221799.13,2023
태양광,충청남도,당진시,210,15550.97,2856.0,221799.13,2023
태양광,충청남도,보령시,101,8804.94,2856.0,221799.13,2023
태양광,충청남도,부여군,98,5378.77,2856.0,221799.13,2023
태양광,충청남도,서산시,186,15047.25,2856.0,221799.13,2023
태양광,충청남도,서천군,250,17167.21,2856.0,221799.13,2023
태양광,충청남도,아산시,169,13798.86,2856.0,221799.13,2023
태양광,충청남도,예산군,269,21310.07,2856.0,221799.13,2023
태양광,충청남도,천안시 동남구,182,17382.81,2856.0,221799.13,2023
태양광,충청남도,천안시 서북구,146,14344.89,2856.0,221799.13,2023
태양광,충청남도,청양군,71,2783.31,2856.0,221799.13,2023
태양광,충청남도,태안군,93,5324.16,2856.0,221799.13,2023
태양광,충청남도,홍성군,172,12185.42,2856.0,221799.13,2023
태양광,충청북도,괴산군,194,15843.19,1800.0,154531.82,2023
태양광,충청북도,단양군,79,12958.7,1800.0,154531.82,2023
태양광,충청북도,보은군,160,12432.37,1800.0,154531.82,2023
태양광,충청북도,영동군,181,9515.89,1800.0,154531.82,2023
태양광,충청북도,옥천군,211,16905.07,1800.0,154531.82,2023
태양광,충청북도,음성군,158,19081.78,1800.0,154531.82,2023
태양광,충청북도,제천시,111,9872.8,1800.0,154531.82,2023
태양광,충청북도,증평군,40,3718.48,1800.0,154531.82,2023
태양광,충청북도,진천군,126,11349.91,1800.0,154531.82,2023
태양광,충청북도,청주시 상당구,130,10235.36,1800.0,154531.82,2023
태양광,충청북도,청주시 서원구,43,3570.38,1800.0,154531.82,2023
태양광,충청북도,청주시 청원구,195,18194.05,1800.0,154531.82,2023
태양광,충청북도,청주시 흥덕구,63,4836.1,1800.0,154531.82,2023
태양광,충청북도,충주시,109,6017.74,1800.0,154531.82,2023
소수력,전라남도,완도군,0,0.0,0.0,0.0,2023
소수력,전라남도,해남군,0,0.0,0.0,0.0,2023
풍력,강원특별자치도,고성군,0,0.0,0.0,0.0,2023
바이오에너지,경기도,의정부시,0,0.0,0.0,0.0,2023
바이오에너지,전북특별자치도,김제시,0,0.0,0.0,0.0,2023
바이오에너지,충청남도,공주시,0,0.0,0.0,0.0,2023
바이오에너지,충청남도,보령시,0,0.0,0.0,0.0,2023
태양광,강원특별자치도,강릉시,74,4723.92,1013.0,105420.12,2022
태양광,강원특별자치도,고성군,70,5100.0,1013.0,105420.12,2022
태양광,강원특별자치도,동해시,11,907.68,1013.0,105420.12,2022
태양광,강원특별자치도,삼척시,40,7217.99,1013.0,105420.12,2022
태양광,강원특별자치도,속초시,8,696.12,1013.0,105420.12,2022
태양광,강원특별자치도,양구군,48,4179.82,1013.0,105420.12,2022
태양광,강원특별자치도,양양군,12,663.26,1013.0,105420.12,2022
태양광,강원특별자치도,영월군,43,8322.0,1013.0,105420.12,2022
태양광,강원특별자치도,원주시,121,9561.72,1013.0,105420.12,2022
태양광,강원특별자치도,인제군,81,8422.77,1013.0,105420.12,2022
태양광,강원특별자치도,정선군,21,3475.2,1013.0,105420.12,2022
태양광,강원특별자치도,철원군,73,7280.95,1013.0,105420.12,2022
태양광,강원특별자치도,춘천시,74,5756.93,1013.0,105420.12,2022
태양광,강원특별자치도,태백시,0,0.0,0.0,0.0,2022
태양광,강원특별자치도,평창군,65,11071.43,1013.0,105420.12,2022
태양광,강원특별자치도,홍천군,153,12974.02,1013.0,105420.12,2022
태양광,강원특별자치도,화천군,62,10657.62,1013.0,105420.12,2022
태양광,강원특별자치도,횡성군,57,4408.69,1013.0,105420.12,2022
태양광,경기도,가평군,27,4101.87,1584.0,154562.76,2022
태양광,경기도,고양시 덕양구,13,1346.12,1584.0,154562.76,2022
태양광,경기도,고양시 일산동구,35,2106.77,1584.0,154562.76,2022
태양광,경기도,고양시 일산서구,12,1033.65,1584.0,154562.76,2022
태양광,경기도,과천시,0,0.0,0.0,0.0,2022
태양광,경기도,광명시,0,0.0,0.0,0.0,2022
태양광,경기도,광주시,54,4353.24,1584.0,154562.76,2022
태양광,경기도,구리시,0,0.0,0.0,0.0,2022
태양광,경기도,군포시,0,0.0,0.0,0.0,2022
태양광,경기도,김포시,96,7856.14,1584.0,154562.76,2022
태양광,경기도,남양주시,32,2070.04,1584.0,154562.76,2022
태양광,경기도,동두천시,6,1009.6,1584.0,154562.76,2022
태양광,경기도,부천시 소사구,0,0.0,0.0,0.0,2022
태양광,경기도,부천시 오정구,0,0.0,0.0,0.0,2022
태양광,경기도,부천시 원미구,0,0.0,0.0,0.0,2022
태양광,경기도,성남시 분당구,0,0.0,0.0,0.0,2022
태양광,경기도,성남시 수정구,0,0.0,0.0,0.0,2022
태양광,경기도,성남시 중원구,0,0.0,0.0,0.0,2022
태양광,경기도,수원시 권선구,0,0.0,0.0,0.0,2022
태양광,경기도,수원시 장안구,0,0.0,0.0,0.0,2022
태양광,경기도,수원시 팔달구,0,0.0,0.0,0.0,2022
태양광,경기도,시흥시,29,2710.34,1584.0,154562.76,2022
태양광,경기도,안산시 단원구,38,4369.62,1584.0,154562.76,2022
태양광,경기도,안산시 상록구,0,0.0,0.0,0.0,2022
태양광,경기도,안성시,142,11201.03,1584.0,154562.76,2022
태양광,경기도,안양시 동안구,0,0.0,0.0,0.0,2022
태양광,경기도,안양시 만안구,0,0.0,0.0,0.0,2022
태양광,경기도,양주시,43,3377.34,1584.0,154562.76,2022
태양광,경기도,양평군,59,2585.84,1584.0,154562.76,2022
태양광,경기도,여주시,132,11219.38,1584.0,154562.76,2022
태양광,경기도,연천군,133,20471.97,1584.0,154562.76,2022
태양광,경기도,오산시,12,1028.26,1584.0,154562.76,2022
태양광,경기도,용인시 기흥구,0,0.0,0.0,0.0,2022
태양광,경기도,용인시 처인구,25,1612.79,1584.0,154562.76,2022
태양광,경기도,의왕시,0,0.0,0.0,0.0,2022
태양광,경기도,의정부시,7,647.4,1584.0,154562.76,2022
태양광,경기도,이천시,128,16366.4,1584.0,154562.76,2022
태양광,경기도,파주시,96,8709.04,1584.0,154562.76,2022
태양광,경기도,평택시,92,9268.18,1584.0,154562.76,2022
태양광,경기도,포천시,94,10267.14,1584.0,154562.76,2022
태양광,경기도,하남시,8,582.89,1584.0,154562.76,2022
태양광,경기도,화성시,271,26267.71,1584.0,154562.76,2022
태양광,경상남도,거제시,26,889.85,1424.0,120857.39,2022
태양광,경상남도,거창군,181,15494.57,1424.0,120857.39,2022
태양광,경상남도,고성군,36,2583.45,1424.0,120857.39,2022
태양광,경상남도,김해시,105,14697.16,1424.0,120857.39,2022
태양광,경상남도,남해군,111,5494.0,1424.0,120857.39,2022
태양광,경상남도,밀양시,111,8412.58,1424.0,120857.39,2022
태양광,경상남도,사천시,66,5056.21,1424.0,120857.39,2022
태양광,경상남도,산청군,76,2875.54,1424.0,120857.39,2022
태양광,경상남도,양산시,15,2217.84,1424.0,120857.39,2022
태양광,경상남도,의령군,48,6188.26,1424.0,120857.39,2022
태양광,경상남도,진주시,106,9226.07,1424.0,120857.39,2022
태양광,경상남도,창녕군,55,4201.37,1424.0,120857.39,2022
태양광,경상남도,창원시 마산합포구,8,930.17,1424.0,120857.39,2022
태양광,경상남도,창원시 마산회원구,11,908.7,1424.0,120857.39,2022
태양광,경상남도,창원시 성산구,12,2710.72,1424.0,120857.39,2022
태양광,경상남도,창원시 의창구,15,1819.88,1424.0,120857.39,2022
태양광,경상남도,창원시 진해구,0,0.0,0.0,0.0,2022
태양광,경상남도,통영시,7,476.18,1424.0,120857.39,2022
태양광,경상남도,하동군,126,6941.73,1424.0,120857.39,2022
태양광,경상남도,함안군,70,6570.09,1424.0,120857.39,2022
태양광,경상남도,함양군,90,7163.92,1424.0,120857.39,2022
태양광,경상남도,합천군,149,15999.1,1424.0,120857.39,2022
태양광,경상북도,경산시,126,10591.77,3521.0,350279.54,2022
태양광,경상북도,경주시,146,16472.39,3521.0,350279.54,2022
태양광,경상북도,고령군,73,4903.77,3521.0,350279.54,2022
태양광,경상북도,구미시,193,17030.23,3521.0,350279.54,2022
태양광,경상북도,김천시,286,26755.89,3521.0,350279.54,2022
태양광,경상북도,문경시,121,12192.18,3521.0,350279.54,2022
태양광,경상북도,봉화군,175,23761.24,3521.0,350279.54,2022
태양광,경상북도,상주시,347,38630.59,3521.0,350279.54,2022
태양광,경상북도,성주군,96,6306.41,3521.0,350279.54,2022
태양광,경상북도,안동시,285,28595.5,3521.0,350279.54,2022
태양광,경상북도,영덕군,160,19092.99,3521.0,350279.54,2022
태양광,경상북도,영양군,144,16458.56,3521.0,350279.54,2022
태양광,경상북도,영주시,263,27589.91,3521.0,350279.54,2022
태양광,경상북도,영천시,199,16519.71,3521.0,350279.54,2022
태양광,경상북도,예천군,196,16639.9,3521.0,350279.54,2022
태양광,경상북도,울진군,9,340.45,3521.0,350279.54,2022
태양광,경상북도,의성군,330,36965.33,3521.0,350279.54,2022
태양광,경상북도,청도군,61,3394.92,3521.0,350279.54,2022
태양광,경상북도,청송군,54,2998.84,3521.0,350279.54,2022
태양광,경상북도,칠곡군,170,14002.06,3521.0,350279.54,2022
태양광,경상북도,포항시 남구,21,6563.12,3521.0,350279.54,2022
태양광,경상북도,포항시 북구,66,4473.78,3521.0,350279.54,2022
태양광,광주광역시,광산구,118,17283.33,162.0,19851.26,2022
태양광,광주광역시,남구,6,133.05,162.0,19851.26,2022
태양광,광주광역시,동구,0,0.0,0.0,0.0,2022
태양광,광주광역시,북구,26,1768.08,162.0,19851.26,2022
태양광,광주광역시,서구,12,666.8,162.0,19851.26,2022
태양광,대구광역시,군위군,92,8056.86,281.0,27268.79,2022
태양광,대구광역시,달서구,66,7231.8,281.0,27268.79,2022
태양광,대구광역시,달성군,65,7322.63,281.0,27268.79,2022
태양광,대구광역시,동구,8,883.45,281.0,27268.79,2022
태양광,대구광역시,북구,37,2996.57,281.0,27268.79,2022
태양광,대구광역시,서구,13,777.48,281.0,27268.79,2022
태양광,대구광역시,수성구,0,0.0,0.0,0.0,2022
태양광,대구광역시,중구,0,0.0,0.0,0.0,2022
태양광,대전광역시,대덕구,19,1573.16,67.0,4791.88,2022
태양광,대전광역시,동구,20,820.5,67.0,4791.88,2022
태양광,대전광역시,서구,14,967.67,67.0,4791.88,2022
태양광,대전광역시,유성구,14,1430.55,67.0,4791.88,2022
태양광,대전광역시,중구,0,0.0,0.0,0.0,2022
태양광,부산광역시,강서구,82,10809.82,96.0,12248.32,2022
태양광,부산광역시,기장군,14,1438.5,96.0,12248.32,2022
태양광,부산광역시,동래구,0,0.0,0.0,0.0,2022
태양광,부산광역시,북구,0,0.0,0.0,0.0,2022
태양광,부산광역시,사상구,0,0.0,0.0,0.0,2022
태양광,부산광역시,사하구,0,0.0,0.0,0.0,2022
태양광,부산광역시,연제구,0,0.0,0.0,0.0,2022
태양광,부산광역시,영도구,0,0.0,0.0,0.0,2022
태양광,부산광역시,중구,0,0.0,0.0,0.0,2022
태양광,부산광역시,해운대구,0,0.0,0.0,0.0,2022
태양광,서울특별시,강동구,0,0.0,0.0,0.0,2022
태양광,서울특별시,관악구,0,0.0,0.0,0.0,2022
태양광,서울특별시,광진구,0,0.0,0.0,0.0,2022
태양광,서울특별시,구로구,0,0.0,0.0,0.0,2022
태양광,서울특별시,금천구,0,0.0,0.0,0.0,2022
태양광,서울특별시,노원구,0,0.0,0.0,0.0,2022
태양광,서울특별시,송파구,0,0.0,0.0,0.0,2022
태양광,서울특별시,양천구,0,0.0,0.0,0.0,2022
태양광,서울특별시,영등포구,0,0.0,0.0,0.0,2022
태양광,서울특별시,중랑구,0,0.0,0.0,0.0,2022
태양광,세종특별자치시,0,66,4247.5,66.0,4247.5,2022
태양광,울산광역시,남구,12,1385.65,63.0,6194.89,2022
태양광,울산광역시,동구,0,0.0,0.0,0.0,2022
태양광,울산광역시,북구,5,991.58,63.0,6194.89,2022
태양광,울산광역시,울주군,46,3817.66,63.0,6194.89,2022
태양광,울산광역시,중구,0,0.0,0.0,0.0,2022
태양광,인천광역시,강화군,12,567.51,57.0,7099.44,2022
태양광,인천광역시,계양구,0,0.0,0.0,0.0,2022
태양광,인천광역시,남동구,0,0.0,0.0,0.0,2022
태양광,인천광역시,동구,0,0.0,0.0,0.0,2022
태양광,인천광역시,미추홀구,0,0.0,0.0,0.0,2022
태양광,인천광역시,부평구,9,568.45,57.0,7099.44,2022
태양광,인천광역시,서구,26,3696.26,57.0,7099.44,2022
태양광,인천광역시,연수구,5,593.6,57.0,7099.44,2022
태양광,인천광역시,옹진군,0,0.0,0.0,0.0,2022
태양광,인천광역시,중구,5,1673.62,57.0,7099.44,2022
태양광,전라남도,강진군,29,3719.87,2070.0,305683.52,2022
태양광,전라남도,고흥군,119,19264.35,2070.0,305683.52,2022
태양광,전라남도,곡성군,69,9588.84,2070.0,305683.52,2022
태양광,전라남도,광양시,66,8606.75,2070.0,305683.52,2022
태양광,전라남도,구례군,31,793.15,2070.0,305683.52,2022
태양광,전라남도,나주시,481,83344.64,2070.0,305683.52,2022
태양광,전라남도,담양군,51,2474.7,2070.0,305683.52,2022
태양광,전라남도,목포시,58,9690.59,2070.0,305683.52,2022
태양광,전라남도,무안군,103,11182.66,2070.0,305683.52,2022
태양광,전라남도,보성군,45,15750.15,2070.0,305683.52,2022
태양광,전라남도,순천시,84,12629.61,2070.0,305683.52,2022
태양광,전라남도,신안군,28,15726.03,2070.0,305683.52,2022
태양광,전라남도,여수시,36,2527.01,2070.0,305683.52,2022
태양광,전라남도,영광군,147,22487.43,2070.0,305683.52,2022
태양광,전라남도,영암군,164,26701.48,2070.0,305683.52,2022
태양광,전라남도,완도군,12,1233.17,2070.0,305683.52,2022
태양광,전라남도,장성군,82,6995.95,2070.0,305683.52,2022
태양광,전라남도,장흥군,100,13528.35,2070.0,305683.52,2022
태양광,전라남도,진도군,33,6049.54,2070.0,305683.52,2022
태양광,전라남도,함평군,120,9518.36,2070.0,305683.52,2022
태양광,전라남도,해남군,137,16165.1,2070.0,305683.52,2022
태양광,전라남도,화순군,75,7705.79,2070.0,305683.52,2022
태양광,전북특별자치도,고창군,135,20218.38,3517.0,368502.34,2022
태양광,전북특별자치도,군산시,202,11947.46,3517.0,368502.34,2022
태양광,전북특별자치도,김제시,332,30648.73,3517.0,368502.34,2022
태양광,전북특별자치도,남원시,409,52425.33,3517.0,368502.34,2022
태양광,전북특별자치도,무주군,133,10050.84,3517.0,368502.34,2022
태양광,전북특별자치도,부안군,177,22118.67,3517.0,368502.34,2022
태양광,전북특별자치도,순창군,152,20217.94,3517.0,368502.34,2022
태양광,전북특별자치도,완주군,199,22412.74,3517.0,368502.34,2022
태양광,전북특별자치도,익산시,931,106481.77,3517.0,368502.34,2022
태양광,전북특별자치도,임실군,70,7515.01,3517.0,368502.34,2022
태양광,전북특별자치도,장수군,90,4820.56,3517.0,368502.34,2022
태양광,전북특별자치도,전주시 덕진구,50,3561.84,3517.0,368502.34,2022
태양광,전북특별자치도,전주시 완산구,24,815.08,3517.0,368502.34,2022
태양광,전북특별자치도,정읍시,414,39668.04,3517.0,368502.34,2022
태양광,전북특별자치도,진안군,199,15599.95,3517.0,368502.34,2022
태양광,제주특별자치도,서귀포시,16,8723.76,31.0,12327.29,2022
태양광,제주특별자치도,제주시,15,3603.53,31.0,12327.29,2022
태양광,충청남도,계룡시,0,0.0,0.0,0.0,2022
태양광,충청남도,공주시,200,15839.29,2230.0,205329.03,2022
태양광,충청남도,금산군,203,16728.89,2230.0,205329.03,2022
태양광,충청남도,논산시,248,17305.82,2230.0,205329.03,2022
태양광,충청남도,당진시,160,11695.66,2230.0,205329.03,2022
태양광,충청남도,보령시,110,12873.31,2230.0,205329.03,2022
태양광,충청남도,부여군,124,11932.82,2230.0,205329.03,2022
태양광,충청남도,서산시,137,35369.27,2230.0,205329.03,2022
태양광,충청남도,서천군,235,17363.95,2230.0,205329.03,2022
태양광,충청남도,아산시,131,9971.7,2230.0,205329.03,2022
태양광,충청남도,예산군,143,11371.77,2230.0,205329.03,2022
태양광,충청남도,천안시 동남구,113,12329.01,2230.0,205329.03,2022
태양광,충청남도,천안시 서북구,84,7773.6,2230.0,205329.03,2022
태양광,충청남도,청양군,97,6758.8,2230.0,205329.03,2022
태양광,충청남도,태안군,93,6770.69,2230.0,205329.03,2022
태양광,충청남도,홍성군,152,11244.45,2230.0,205329.03,2022
태양광,충청북도,괴산군,124,11275.32,1394.0,118128.49,2022
